propertyType,furnishing,flrNum,facing,totalFlrNum,city,carpetArea,bedrooms,bathrooms,exactPrice
Residential House,Semi-Furnished,2.0,Unknown,1,Lucknow,800.0,2,2,3600000
Multistorey Apartment,Furnished,7.0,Unknown,12,Lucknow,1000.0,2,2,6000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,4,Lucknow,1000.0,3,3,9500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Lucknow,1000.0,3,3,5500000
Multistorey Apartment,Unfurnished,0.0,Unknown,5,Lucknow,1000.0,1,1,2600000
Builder Floor Apartment,Unfurnished,1.0,Unknown,1,Lucknow,1000.0,2,2,1750000
Residential House,Unfurnished,2.0,Unknown,3,Lucknow,1000.0,8,5,19500000
Multistorey Apartment,Furnished,0.0,Unknown,10,Lucknow,634.0,2,2,2769000
Multistorey Apartment,Unfurnished,7.0,Unknown,12,Lucknow,1060.0,3,2,4575000
Residential House,Furnished,0.0,West,1,Lucknow,1000.0,3,3,5200000
Villa,Semi-Furnished,2.0,Unknown,3,Lucknow,1000.0,5,7,30000000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,5,Lucknow,1200.0,2,2,6500000
Residential House,Unfurnished,2.0,Unknown,1,Lucknow,1000.0,4,4,12000000
Residential House,Unfurnished,1.0,North,2,Lucknow,1200.0,3,3,6200000
Residential House,Semi-Furnished,1.0,East,2,Lucknow,2250.0,3,4,6000000
Residential House,Furnished,2.0,North - East,2,Lucknow,1000.0,2,2,3500000
Multistorey Apartment,Furnished,3.0,East,3,Lucknow,1500.0,3,2,5200000
Residential House,Furnished,0.0,East,2,Lucknow,1000.0,6,2,6200000
Residential House,Unfurnished,1.0,Unknown,3,Lucknow,1000.0,5,5,20700000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1500.0,6,4,11200000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1000.0,4,2,4000000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,5,Lucknow,1253.0,3,3,8000000
Residential House,Unfurnished,1.0,Unknown,2,Dehradun,1200.0,3,2,3650000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Dehradun,1650.0,3,3,5200000
Multistorey Apartment,Unfurnished,4.0,Unknown,4,Dehradun,1200.0,3,1,5500000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,2,3400000
Residential House,Unfurnished,0.0,Unknown,2,Dehradun,1300.0,4,2,3600000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Dehradun,2000.0,3,3,6500000
Residential House,Furnished,1.0,Unknown,1,Dehradun,1000.0,7,4,17000000
Residential House,Unfurnished,0.0,Unknown,2,Dehradun,1000.0,2,3,4000000
Residential House,Furnished,0.0,Unknown,2,Dehradun,1000.0,6,4,4200000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,6,Dehradun,1000.0,4,4,6500000
Residential House,Unfurnished,0.0,Unknown,2,Dehradun,1000.0,5,6,6200000
Residential House,Unfurnished,0.0,Unknown,3,Dehradun,1000.0,6,3,7500000
Multistorey Apartment,Unfurnished,1.0,North - East,3,Dehradun,475.0,1,1,1600000
Residential House,Furnished,2.0,Unknown,2,Dehradun,1500.0,3,2,6500000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,4,Dehradun,650.0,3,3,6500000
Residential House,Unfurnished,2.0,North - West,1,Dehradun,111.0,2,2,4500000
Residential House,Unfurnished,2.0,Unknown,3,Dehradun,1000.0,5,4,4800000
Multistorey Apartment,Semi-Furnished,5.0,South - East,20,Dehradun,1550.0,3,3,5500000
Residential House,Semi-Furnished,2.0,West,2,Dehradun,1000.0,3,2,8000000
Residential House,Furnished,3.0,Unknown,3,Dehradun,1000.0,3,8,9000000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,2000.0,3,2,4500000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,6,3,6000000
Multistorey Apartment,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,2,7500000
Residential House,Unfurnished,2.0,North - East,2,Dehradun,5950.0,4,5,120000000
Residential House,Semi-Furnished,0.0,East,1,Dehradun,1000.0,4,2,2500000
Residential House,Furnished,0.0,Unknown,3,Dehradun,1000.0,5,6,3000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Dehradun,1000.0,2,2,2500000
Multistorey Apartment,Furnished,1.0,North - West,3,Dehradun,1600.0,3,2,4900000
Residential House,Furnished,0.0,Unknown,1,Dehradun,1000.0,2,1,2100000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,2,3000000
Multistorey Apartment,Semi-Furnished,1.0,West,3,Dehradun,5800.0,3,2,18000000
Multistorey Apartment,Unfurnished,1.0,Unknown,3,Dehradun,1000.0,3,2,1800000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,2,Dehradun,660.0,1,1,2500000
Residential House,Unfurnished,2.0,Unknown,1,Dehradun,1000.0,4,2,5500000
Residential House,Semi-Furnished,0.0,Unknown,3,Dehradun,1000.0,10,6,17500000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Dehradun,1000.0,3,2,5000000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1000.0,8,4,9500000
Residential House,Unfurnished,0.0,North,1,Dehradun,1000.0,3,3,16000000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,1,1000000
Residential House,Furnished,0.0,Unknown,1,Dehradun,1000.0,3,4,5000000
Residential House,Semi-Furnished,0.0,Unknown,3,Dehradun,1000.0,8,4,4000000
Residential House,Unfurnished,1.0,Unknown,1,Dehradun,1200.0,4,4,3000000
Residential House,Unknown,2.0,Unknown,4,Dehradun,1000.0,3,2,7000000
Residential House,Unknown,2.0,Unknown,4,Dehradun,1000.0,7,2,15000000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,3,3,19000000
Multistorey Apartment,Semi-Furnished,4.0,North,7,Dehradun,1400.0,2,2,3500000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1000.0,3,5,5500000
Multistorey Apartment,Furnished,1.0,Unknown,5,Dehradun,1200.0,2,2,5200000
Multistorey Apartment,Furnished,1.0,North - East,4,Dehradun,1000.0,2,1,2500000
Residential House,Furnished,1.0,Unknown,1,Dehradun,1000.0,3,3,20000000
Multistorey Apartment,Unfurnished,2.0,North - East,6,Dehradun,1000.0,3,3,6500000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,3,5,6000000
Multistorey Apartment,Semi-Furnished,6.0,East,6,Dehradun,1000.0,3,3,6500000
Multistorey Apartment,Semi-Furnished,1.0,North - West,4,Dehradun,1155.0,2,2,4000000
Residential House,Furnished,1.0,East,2,Dehradun,2300.0,5,6,5900000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Dehradun,800.0,2,2,4000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Dehradun,1600.0,3,2,6000000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,5,Dehradun,1000.0,4,4,5500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Dehradun,1000.0,2,2,10850000
Residential House,Semi-Furnished,2.0,East,3,Dehradun,3510.0,3,2,35000000
Multistorey Apartment,Semi-Furnished,-1.0,Unknown,3,Dehradun,790.0,2,2,3500000
Multistorey Apartment,Semi-Furnished,1.0,North - West,3,Dehradun,1550.0,4,3,7100000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,4,4,7000000
Residential House,Unfurnished,1.0,South,1,Dehradun,1000.0,2,3,3800000
Multistorey Apartment,Unfurnished,0.0,South -West,3,Dehradun,1650.0,3,3,10000000
Multistorey Apartment,Semi-Furnished,0.0,East,1,Dehradun,700.0,2,1,2600000
Residential House,Unfurnished,1.0,North - West,3,Dehradun,1780.0,4,4,7200000
Residential House,Semi-Furnished,2.0,North - East,2,Dehradun,1000.0,3,3,5200000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1450.0,3,3,6500000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,2,2,5200000
Residential House,Furnished,2.0,Unknown,1,Lucknow,500.0,2,1,2300000
Residential House,Unknown,2.0,Unknown,4,Lucknow,750.0,3,2,3300000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,1000.0,3,1,4600000
Residential House,Semi-Furnished,2.0,South - East,2,Lucknow,1000.0,4,6,9000000
Residential House,Unfurnished,2.0,West,2,Lucknow,1800.0,4,4,20500000
Multistorey Apartment,Unknown,4.0,Unknown,4,Lucknow,1000.0,2,2,4500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Lucknow,1035.0,2,2,4000000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,4,Lucknow,1000.0,2,2,4500000
Residential House,Unfurnished,1.0,West,2,Lucknow,1000.0,4,1,7000000
Residential House,Furnished,2.0,West,1,Lucknow,600.0,2,1,2050000
Residential House,Furnished,2.0,Unknown,2,Lucknow,800.0,4,2,4600000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,650.0,3,2,4000000
Studio Apartment,Unfurnished,6.0,Unknown,4,Lucknow,1000.0,3,2,3600000
Residential House,Unfurnished,0.0,Unknown,2,Lucknow,1000.0,3,1,8000000
Multistorey Apartment,Unfurnished,5.0,Unknown,8,Lucknow,1000.0,2,2,4000000
Multistorey Apartment,Furnished,2.0,North,4,Lucknow,1250.0,3,2,7500000
Residential House,Semi-Furnished,2.0,Unknown,1,Lucknow,1000.0,4,4,50000000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,6,3,22500000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,1000.0,2,1,2500000
Multistorey Apartment,Furnished,3.0,West,5,Lucknow,1000.0,3,3,19500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,11,Lucknow,1000.0,2,2,9000000
Multistorey Apartment,Unfurnished,0.0,Unknown,3,Lucknow,1000.0,2,2,8500000
Residential House,Unfurnished,0.0,Unknown,2,Lucknow,1500.0,3,3,9000000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,700.0,1,1,2700000
Villa,Semi-Furnished,2.0,Unknown,2,Lucknow,1000.0,4,4,30000000
Residential House,Unfurnished,2.0,Unknown,4,Lucknow,1000.0,5,3,5500000
Multistorey Apartment,Unfurnished,7.0,Unknown,14,Lucknow,700.0,2,2,4400000
Residential House,Semi-Furnished,0.0,Unknown,3,Lucknow,1000.0,5,4,8000000
Residential House,Semi-Furnished,2.0,West,1,Lucknow,1250.0,2,2,10000000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,1,1,5000000
Residential House,Furnished,0.0,Unknown,1,Lucknow,1000.0,3,2,5500000
Residential House,Semi-Furnished,3.0,Unknown,3,Lucknow,1000.0,5,5,30000000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,2,2,6500000
Penthouse,Furnished,6.0,North - East,6,Lucknow,4000.0,4,4,16500000
Residential House,Semi-Furnished,2.0,East,2,Lucknow,1300.0,3,3,15000000
Residential House,Semi-Furnished,0.0,Unknown,1,Lucknow,1600.0,3,2,22000000
Villa,Semi-Furnished,2.0,Unknown,2,Lucknow,2100.0,5,5,19000000
Residential House,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,3,3,3500000
Residential House,Semi-Furnished,0.0,North - West,1,Lucknow,1110.0,2,2,5600000
Villa,Furnished,2.0,Unknown,200,Lucknow,800.0,2,2,2880000
Residential House,Semi-Furnished,0.0,Unknown,3,Lucknow,1000.0,5,6,15000000
Villa,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,3,3,6200000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1000.0,3,2,2400000
Studio Apartment,Furnished,0.0,Unknown,12,Lucknow,1000.0,3,1,1000000
Multistorey Apartment,Furnished,1.0,Unknown,8,Lucknow,1000.0,3,3,9300000
Residential House,Unfurnished,1.0,Unknown,1,Lucknow,1100.0,4,2,5500000
Builder Floor Apartment,Furnished,3.0,Unknown,6,Lucknow,1000.0,2,2,3000000
Residential House,Furnished,0.0,Unknown,1,Lucknow,1000.0,2,1,2950000
Multistorey Apartment,Unfurnished,5.0,Unknown,12,Lucknow,1000.0,3,2,7500000
Residential House,Unfurnished,2.0,Unknown,3,Lucknow,1000.0,3,8,22500000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,330.0,3,2,2500000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1000.0,4,6,12500000
Residential House,Furnished,1.0,Unknown,2,Lucknow,1000.0,2,1,3000000
Villa,Unknown,2.0,Unknown,4,Lucknow,1000.0,2,2,16000000
Residential House,Unfurnished,1.0,South - East,2,Lucknow,900.0,3,2,11000000
Residential House,Furnished,2.0,Unknown,2,Lucknow,1000.0,4,3,10000000
Builder Floor Apartment,Semi-Furnished,3.0,Unknown,4,Lucknow,1000.0,3,2,2600000
Residential House,Semi-Furnished,2.0,Unknown,3,Lucknow,1000.0,3,3,4200000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,24,Lucknow,1000.0,3,3,9500000
Residential House,Semi-Furnished,2.0,West,1,Lucknow,1000.0,3,2,3800000
Villa,Semi-Furnished,2.0,North,2,Lucknow,1000.0,3,3,6000000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,1550.0,5,4,5500000
Residential House,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,4,5,100000000
Residential House,Semi-Furnished,2.0,East,2,Lucknow,1000.0,3,2,67960000
Multistorey Apartment,Furnished,1.0,Unknown,2,Lucknow,1000.0,2,1,3000000
Builder Floor Apartment,Semi-Furnished,3.0,Unknown,6,Lucknow,1000.0,2,2,3000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Lucknow,1000.0,2,2,7500000
Multistorey Apartment,Unknown,8.0,East,8,Lucknow,1000.0,3,2,7150000
Residential House,Semi-Furnished,1.0,Unknown,2,Lucknow,1000.0,6,6,55000000
Multistorey Apartment,Furnished,0.0,Unknown,3,Lucknow,1000.0,1,1,2200000
Multistorey Apartment,Unfurnished,2.0,North,4,Lucknow,1450.0,3,3,6525000
Residential House,Furnished,0.0,West,1,Lucknow,2100.0,3,3,21000000
Multistorey Apartment,Unfurnished,5.0,Unknown,4,Lucknow,1000.0,1,1,1550000
Residential House,Unknown,1.0,Unknown,2,Lucknow,1000.0,3,3,3800000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,3,Lucknow,650.0,2,2,3000000
Residential House,Furnished,0.0,Unknown,1,Lucknow,1000.0,2,2,1800000
Builder Floor Apartment,Unfurnished,1.0,Unknown,5,Lucknow,1000.0,2,2,3500000
Builder Floor Apartment,Unfurnished,2.0,Unknown,2,Lucknow,2150.0,5,4,10000000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Lucknow,1000.0,2,2,4000000
Multistorey Apartment,Unfurnished,5.0,Unknown,8,Lucknow,1000.0,2,2,6000000
Villa,Unfurnished,2.0,East,1,Lucknow,1213.0,3,2,8000000
Residential House,Furnished,2.0,Unknown,1,Lucknow,775.0,1,2,7000000
Residential House,Unfurnished,2.0,North,7,Lucknow,1000.0,2,2,5500000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,4,Lucknow,1000.0,3,2,8000000
Residential House,Unfurnished,0.0,Unknown,2,Lucknow,1000.0,2,2,4000000
Residential House,Unfurnished,2.0,Unknown,1,Lucknow,1000.0,1,1,2200000
Residential House,Furnished,2.0,South - East,2,Lucknow,1000.0,6,3,13500000
Residential House,Unfurnished,1.0,East,1,Lucknow,500.0,1,1,1900000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,4,Lucknow,1000.0,3,3,7500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,3,Dehradun,1000.0,1,1,2200000
Multistorey Apartment,Unfurnished,6.0,East,12,Lucknow,60.0,2,2,5100000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,2,2,4200000
Residential House,Semi-Furnished,0.0,East,2,Dehradun,1000.0,4,2,8000000
Residential House,Unfurnished,2.0,Unknown,2,Lucknow,1400.0,3,2,12500000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,12,Lucknow,1000.0,2,2,6000000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1000.0,3,3,6500000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1000.0,4,3,15000000
Residential House,Semi-Furnished,2.0,Unknown,3,Dehradun,1700.0,3,3,7700000
Residential House,Furnished,0.0,Unknown,2,Dehradun,1000.0,4,5,8000000
Residential House,Furnished,2.0,Unknown,1,Dehradun,65.0,1,1,450000
Multistorey Apartment,Semi-Furnished,0.0,East,3,Dehradun,700.0,2,2,4600000
Residential House,Unfurnished,2.0,East,2,Dehradun,1400.0,3,3,12500000
Residential House,Furnished,2.0,Unknown,2,Dehradun,1000.0,3,2,2650000
Multistorey Apartment,Furnished,2.0,Unknown,2,Dehradun,750.0,2,2,3200000
Builder Floor Apartment,Furnished,1.0,Unknown,3,Dehradun,1000.0,2,2,3500000
Residential House,Semi-Furnished,2.0,Unknown,1,Dehradun,1000.0,3,3,5100000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,6,6,17000000
Residential House,Unfurnished,1.0,South -West,2,Dehradun,1400.0,3,3,10000000
Builder Floor Apartment,Unfurnished,0.0,Unknown,3,Dehradun,1000.0,2,2,2800000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1100.0,3,3,5100000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,3,2,5000000
Builder Floor Apartment,Unfurnished,0.0,Unknown,3,Dehradun,1000.0,2,2,4500000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,1000.0,4,3,3200000
Residential House,Furnished,2.0,Unknown,2,Dehradun,1000.0,3,3,8500000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,5,Dehradun,1000.0,3,3,15000000
Builder Floor Apartment,Unfurnished,0.0,Unknown,3,Dehradun,1000.0,2,2,3800000
Residential House,Furnished,0.0,Unknown,1,Dehradun,1200.0,2,2,8000000
Multistorey Apartment,Furnished,1.0,North,5,Dehradun,3000.0,4,4,29500000
Residential House,Unknown,2.0,Unknown,4,Dehradun,1000.0,3,2,6000000
Residential House,Unfurnished,1.0,North - West,1,Dehradun,1000.0,2,2,3800000
Residential House,Unfurnished,0.0,Unknown,3,Dehradun,750.0,5,3,7000000
Residential House,Semi-Furnished,0.0,East,1,Dehradun,712.0,2,2,4000000
Residential House,Unknown,2.0,Unknown,4,Dehradun,1000.0,4,2,4200000
Residential House,Semi-Furnished,1.0,South,2,Dehradun,3600.0,5,4,22000000
Builder Floor Apartment,Unfurnished,2.0,East,3,Dehradun,1000.0,2,2,4300000
Multistorey Apartment,Unfurnished,0.0,North,4,Dehradun,820.0,2,2,4000000
Residential House,Unfurnished,0.0,East,2,Dehradun,84.0,2,1,3300000
Multistorey Apartment,Unfurnished,2.0,North - West,6,Dehradun,47.0,1,2,2850000
Builder Floor Apartment,Semi-Furnished,1.0,Unknown,2,Dehradun,1310.0,3,2,3700000
Villa,Unfurnished,2.0,North - West,3,Dehradun,1800.0,3,3,7000000
Multistorey Apartment,Unfurnished,1.0,North,7,Dehradun,2200.0,3,4,11499000
Multistorey Apartment,Furnished,2.0,North,5,Dehradun,1600.0,3,3,7500000
Residential House,Semi-Furnished,2.0,East,2,Dehradun,2880.0,4,3,9000000
Residential House,Unfurnished,1.0,South - East,2,Dehradun,1400.0,3,2,7300000
Residential House,Furnished,1.0,North - East,200,Dehradun,1000.0,4,3,5000000
Residential House,Semi-Furnished,2.0,West,2,Dehradun,1000.0,4,3,3900000
Residential House,Unfurnished,2.0,North,2,Dehradun,1140.0,3,3,8100000
Builder Floor Apartment,Semi-Furnished,1.0,North - East,3,Dehradun,1200.0,3,2,6000000
Multistorey Apartment,Unfurnished,3.0,North - East,4,Dehradun,1000.0,2,2,7200000
Builder Floor Apartment,Semi-Furnished,2.0,South,2,Dehradun,1180.0,3,3,7500000
Multistorey Apartment,Semi-Furnished,7.0,North - East,7,Dehradun,5000.0,4,5,22000000
Villa,Furnished,2.0,East,2,Dehradun,1500.0,3,3,7000000
Residential House,Semi-Furnished,0.0,Unknown,3,Dehradun,1000.0,6,4,13499999
Residential House,Unfurnished,1.0,North - East,2,Dehradun,1600.0,3,2,14000000
Multistorey Apartment,Semi-Furnished,4.0,West,6,Dehradun,1000.0,4,3,8000000
Residential House,Unfurnished,1.0,East,2,Dehradun,776.0,5,4,5250000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,7,Dehradun,1000.0,5,5,18500000
Residential House,Unfurnished,1.0,North,1,Dehradun,520.0,1,2,2800000
Villa,Unfurnished,2.0,North,3,Dehradun,3100.0,4,4,14000000
Residential House,Unfurnished,0.0,North,1,Dehradun,1200.0,3,2,8500000
Residential House,Unfurnished,1.0,South -West,2,Dehradun,1000.0,3,2,8900000
Residential House,Furnished,2.0,Unknown,2,Dehradun,1000.0,5,3,20000000
Residential House,Semi-Furnished,0.0,Unknown,2,Dehradun,1600.0,4,3,8500000
Residential House,Semi-Furnished,0.0,North - East,2,Dehradun,1200.0,3,2,4100000
Residential House,Unfurnished,0.0,Unknown,1,Dehradun,1000.0,2,2,6500000
Residential House,Semi-Furnished,3.0,South -West,3,Dehradun,1400.0,4,2,5500000
Multistorey Apartment,Unfurnished,1.0,East,3,Dehradun,950.0,2,2,4500000
Builder Floor Apartment,Furnished,2.0,East,3,Dehradun,1000.0,2,2,3300000
Residential House,Furnished,2.0,Unknown,2,Dehradun,1200.0,4,2,9400000
Residential House,Unfurnished,0.0,East,1,Dehradun,1000.0,3,2,4200000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,10,Dehradun,1000.0,3,4,12000000
Multistorey Apartment,Semi-Furnished,1.0,East,3,Dehradun,1250.0,2,2,3500000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,6,Dehradun,1400.0,2,2,5600000
Multistorey Apartment,Furnished,2.0,East,2,Dehradun,1000.0,2,2,5000000
Builder Floor Apartment,Unfurnished,1.0,East,4,Dehradun,800.0,1,1,3000000
Residential House,Semi-Furnished,2.0,Unknown,2,Dehradun,1000.0,4,3,15000000
Residential House,Unfurnished,1.0,East,1,Dehradun,1000.0,2,1,3500000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Dehradun,1000.0,1,1,2150000
Multistorey Apartment,Unfurnished,3.0,Unknown,4,Dehradun,130.0,3,2,5000000
Residential House,Semi-Furnished,0.0,South - East,2,Dehradun,950.0,3,3,7650000
Residential House,Unfurnished,1.0,North - East,2,Dehradun,1600.0,3,3,5950000
Residential House,Semi-Furnished,0.0,East,1,Dehradun,1000.0,2,3,4500000
Residential House,Semi-Furnished,0.0,Unknown,1,Dehradun,1000.0,2,1,4000000
Multistorey Apartment,Unfurnished,5.0,Unknown,8,Dehradun,2090.0,3,3,18000000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Dehradun,1410.0,3,3,6000000
Residential House,Unfurnished,2.0,Unknown,2,Dehradun,1500.0,3,2,6500000
Residential House,Furnished,2.0,Unknown,2,Dehradun,600.0,2,2,4500000
Builder Floor Apartment,Unfurnished,0.0,Unknown,2,Dehradun,1000.0,2,1,1600000
Residential House,Semi-Furnished,0.0,North - East,2,Dehradun,1000.0,4,2,36993000
Builder Floor Apartment,Semi-Furnished,2.0,South,2,Dehradun,1500.0,3,3,6200000
Villa,Semi-Furnished,2.0,East,2,Dehradun,4500.0,4,5,39900000
Multistorey Apartment,Unfurnished,4.0,North - East,4,Dehradun,3500.0,4,4,18990000
Residential House,Furnished,1.0,South,2,Dehradun,1000.0,3,3,9000000
Residential House,Semi-Furnished,0.0,South -West,2,Dehradun,1000.0,3,3,9700000
Villa,Semi-Furnished,2.0,North - East,3,Dehradun,3100.0,4,4,14000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Dehradun,1185.0,2,2,4300000
Builder Floor Apartment,Semi-Furnished,1.0,East,3,Dehradun,1400.0,2,2,4500000
Residential House,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,2,2,4600000
Multistorey Apartment,Unfurnished,8.0,Unknown,11,Lucknow,1000.0,2,1,3200000
Residential House,Semi-Furnished,0.0,Unknown,3,Lucknow,1000.0,4,5,8800000
Multistorey Apartment,Semi-Furnished,6.0,Unknown,8,Lucknow,1000.0,3,2,12500000
Multistorey Apartment,Furnished,0.0,Unknown,3,Lucknow,980.0,2,2,6200000
Villa,Semi-Furnished,2.0,Unknown,2,Lucknow,3800.0,6,5,25000000
Residential House,Unfurnished,3.0,East,3,Lucknow,676.0,2,2,7500000
Residential House,Unfurnished,0.0,North - East,1,Lucknow,1200.0,2,2,5200000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,10,Lucknow,1650.0,3,3,9000000
Residential House,Semi-Furnished,2.0,West,1,Lucknow,1250.0,2,3,4800000
Multistorey Apartment,Semi-Furnished,8.0,Unknown,11,Lucknow,1400.0,3,3,12500000
Residential House,Semi-Furnished,0.0,Unknown,1,Lucknow,1000.0,2,1,5000000
Residential House,Unfurnished,2.0,West,1,Lucknow,1000.0,3,2,4500000
Residential House,Furnished,0.0,Unknown,2,Lucknow,1000.0,2,2,4500000
Residential House,Semi-Furnished,2.0,Unknown,1,Lucknow,1000.0,2,2,4200000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,1000.0,2,2,3499999
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,2,1,1900000
Villa,Furnished,2.0,East,2,Lucknow,1000.0,2,2,7000000
Residential House,Unfurnished,1.0,South -West,1,Lucknow,950.0,2,2,6000000
Builder Floor Apartment,Semi-Furnished,3.0,Unknown,4,Lucknow,1000.0,2,2,5500000
Residential House,Unfurnished,0.0,Unknown,1,Lucknow,1000.0,4,1,4000000
Builder Floor Apartment,Semi-Furnished,7.0,Unknown,10,Lucknow,1000.0,3,3,9000000
Villa,Unfurnished,2.0,Unknown,2,Lucknow,1000.0,3,3,5100000
Villa,Furnished,2.0,North,1,Lucknow,1000.0,6,5,30000000
Residential House,Unfurnished,2.0,Unknown,3,Lucknow,450.0,4,3,6800000
Villa,Unfurnished,2.0,East,2,Lucknow,1000.0,5,3,16000000
Villa,Furnished,2.0,Unknown,1,Lucknow,858.0,1,3,6000000
Residential House,Semi-Furnished,0.0,Unknown,2,Lucknow,1000.0,3,2,4500000
Residential House,Semi-Furnished,2.0,Unknown,3,Lucknow,1000.0,2,2,6500000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Lucknow,1000.0,4,3,10500000
Residential House,Unfurnished,0.0,Unknown,3,Lucknow,1000.0,2,2,3900000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Lucknow,1000.0,2,2,5500000
Residential House,Furnished,2.0,Unknown,1,Lucknow,800.0,2,2,3500000
Residential House,Furnished,1.0,Unknown,1,Lucknow,1000.0,2,2,4500000
Residential House,Semi-Furnished,2.0,Unknown,2,Lucknow,1200.0,3,3,6000000
Residential House,Furnished,2.0,Unknown,2,Lucknow,3500.0,4,4,27500000
Residential House,Semi-Furnished,2.0,Unknown,1,Lucknow,900.0,2,3,4500000
Residential House,Unfurnished,1.0,West,2,Lucknow,1000.0,3,3,19500000
Multistorey Apartment,Unfurnished,1.0,Unknown,5,Lucknow,950.0,2,2,4800000
Multistorey Apartment,Semi-Furnished,0.0,East,2,Lucknow,850.0,2,2,6000000
Residential House,Furnished,0.0,Unknown,2,Lucknow,1000.0,4,4,5500000
Residential House,Unfurnished,1.0,Unknown,2,Lucknow,1000.0,2,2,5200000
Residential House,Unfurnished,1.0,South - East,2,Lucknow,650.0,2,2,8000000
Residential House,Semi-Furnished,0.0,North - West,2,Lucknow,1000.0,3,3,5075000
